dt,atm_id,region,starting_cash_kwd,withdrawn_kwd,deposited_kwd,replenished_kwd,ending_cash_kwd,cashout_flag,notes
2024-09-25,ATM_0106,Farwaniya,3482.67,1017.95,27.52,1050.0,3497.54,0,replenish
2024-09-25,ATM_0108,Mubarak Al-Kabeer,6978.81,1517.87,12.74,1620.0,7065.75,0,replenish
2024-09-25,ATM_0109,Kuwait City,5408.66,1196.87,15.0,1270.0,5519.39,0,replenish
2024-09-25,ATM_0110,Farwaniya,4569.75,966.43,80.77,950.0,4648.58,0,replenish; data_gap (estimated)
2024-09-25,ATM_0112,Ahmadi,4355.76,997.55,20.0,2150.0,5476.98,0,replenish
2024-09-25,ATM_0114,Farwaniya,4470.96,856.92,8.02,710.0,4393.31,0,replenish
2024-09-25,ATM_0115,Hawalli,4915.33,1337.63,8.79,1340.0,4899.77,0,replenish
2024-09-25,ATM_0116,Kuwait City,5336.09,1419.04,16.35,1560.0,5493.88,0,replenish
2024-09-25,ATM_0117,Kuwait City,6816.49,1535.29,42.62,1530.0,6850.01,0,replenish
2024-09-25,ATM_0118,Mubarak Al-Kabeer,4304.91,946.8,98.44,860.0,4336.29,0,replenish; data_gap (estimated)
2024-09-25,ATM_0121,Kuwait City,6391.66,1425.83,27.39,1430.0,6475.95,0,replenish
2024-09-25,ATM_0122,Ahmadi,6047.09,1367.19,36.79,1300.0,6060.18,0,replenish
2024-09-25,ATM_0123,Kuwait City,3746.51,1083.82,8.97,1730.0,4418.46,0,replenish
2024-09-25,ATM_0125,Farwaniya,4772.34,1264.68,23.05,1330.0,4909.77,0,replenish
2024-09-25,ATM_0126,Ahmadi,5781.19,1520.99,46.3,2600.0,6950.33,0,replenish
2024-09-25,ATM_0127,Ahmadi,4097.74,1192.69,22.03,2160.0,5155.16,0,replenish
2024-09-25,ATM_0128,Hawalli,5369.26,1157.15,28.49,1070.0,5291.58,0,replenish
2024-09-25,ATM_0129,Hawalli,22997.29,1566.64,17.04,0.0,21377.5,0,
2024-09-25,ATM_0130,Kuwait City,5056.27,1356.13,29.25,1340.0,5121.97,0,replenish
2024-09-25,ATM_0131,Ahmadi,4315.62,739.29,15.0,0.0,3571.68,0,
2024-09-25,ATM_0132,Hawalli,3916.85,1163.66,15.65,1290.0,4064.11,0,replenish
2024-09-25,ATM_0133,Mubarak Al-Kabeer,4613.48,863.44,11.1,840.0,4627.14,0,replenish
2024-09-25,ATM_0134,Kuwait City,3641.63,649.82,5.0,600.0,3622.34,0,replenish
2024-09-25,ATM_0138,Jahra,3634.48,1027.01,38.58,1060.0,3691.65,0,replenish
2024-09-25,ATM_0139,Mubarak Al-Kabeer,5271.93,1201.88,6.69,1200.0,5244.34,0,replenish
2024-09-25,ATM_0140,Hawalli,5883.45,955.2,26.97,930.0,5811.28,0,replenish
2024-09-25,ATM_0142,Farwaniya,4560.83,1200.61,75.69,2140.0,5554.2,0,replenish; data_gap (estimated)
2024-09-25,ATM_0143,Kuwait City,6247.09,1438.59,21.92,1470.0,6218.11,0,replenish
2024-09-25,ATM_0144,Kuwait City,5307.86,1562.36,20.19,0.0,3739.18,0,
2024-09-25,ATM_0145,Farwaniya,4945.25,1072.84,16.61,1080.0,4895.81,0,replenish
2024-09-25,ATM_0146,Mubarak Al-Kabeer,5383.02,1099.4,18.23,990.0,5352.4,0,replenish
2024-09-25,ATM_0147,Jahra,4505.19,1213.62,10.0,1250.0,4541.36,0,replenish
2024-09-25,ATM_0149,Kuwait City,4797.13,934.24,32.56,0.0,3945.71,0,
2024-09-25,ATM_0150,Kuwait City,5251.24,1256.34,15.74,1150.0,5166.69,0,replenish
2024-09-25,ATM_0151,Mubarak Al-Kabeer,35372.61,1369.99,14.06,0.0,34229.22,0,
2024-09-25,ATM_0152,Kuwait City,5136.05,1158.81,5.0,1240.0,5201.11,0,replenish
2024-09-25,ATM_0153,Hawalli,3244.79,1345.84,5.0,1440.0,3297.74,0,replenish
2024-09-25,ATM_0154,Kuwait City,4596.71,1008.94,31.73,990.0,4631.79,0,replenish
2024-09-25,ATM_0155,Ahmadi,4179.76,625.85,22.2,0.0,3529.57,0,
2024-09-25,ATM_0156,Mubarak Al-Kabeer,4445.5,926.5,13.89,1010.0,4514.48,0,replenish
2024-09-25,ATM_0157,Jahra,5540.82,1343.59,5.95,1360.0,5580.69,0,replenish
2024-09-25,ATM_0158,Jahra,4899.73,1638.53,43.53,1730.0,5017.61,0,replenish
2024-09-25,ATM_0159,Ahmadi,4408.44,1209.32,11.16,1210.0,4414.24,0,replenish
2024-09-25,ATM_0160,Kuwait City,4805.31,1177.72,10.67,1250.0,4863.14,0,replenish
2024-09-25,ATM_0161,Kuwait City,4648.25,1089.69,126.87,980.0,4652.55,0,replenish; data_gap (estimated)
2024-09-25,ATM_0163,Farwaniya,6521.24,1463.62,31.73,1460.0,6621.31,0,replenish
2024-09-25,ATM_0164,Kuwait City,6086.92,1301.98,11.69,1230.0,5953.27,0,replenish
2024-09-25,ATM_0165,Kuwait City,4023.01,1467.41,11.94,1550.0,4133.25,0,replenish
2024-09-25,ATM_0166,Jahra,5229.54,916.62,41.22,920.0,5222.74,0,replenish
2024-09-25,ATM_0168,Ahmadi,6412.47,1789.73,38.32,1720.0,6364.79,0,replenish
2024-09-25,ATM_0169,Kuwait City,56794.43,1397.35,21.94,0.0,54882.33,0,
2024-09-25,ATM_0170,Farwaniya,3589.63,1161.41,19.11,1290.0,3687.5,0,replenish
2024-09-25,ATM_0172,Kuwait City,6793.98,1249.3,23.14,1100.0,6617.12,0,replenish
2024-09-25,ATM_0173,Mubarak Al-Kabeer,4687.42,1301.59,7.97,1420.0,4787.01,0,replenish
2024-09-25,ATM_0175,Hawalli,4905.42,1519.04,24.12,1600.0,4940.74,0,replenish
2024-09-25,ATM_0176,Mubarak Al-Kabeer,6418.87,1813.89,19.36,1730.0,6351.31,0,replenish
2024-09-25,ATM_0177,Hawalli,5264.29,1257.23,86.9,2070.0,6172.62,0,replenish; data_gap (estimated)
2024-09-25,ATM_0179,Ahmadi,5134.82,2035.78,0.0,2180.0,5286.31,0,replenish
2024-09-25,ATM_0180,Hawalli,5489.73,1408.88,26.03,1370.0,5428.69,0,replenish
2024-09-25,ATM_0184,Farwaniya,4909.31,1000.8,17.94,0.0,3897.21,0,
2024-09-25,ATM_0185,Hawalli,3574.12,1009.62,5.05,1080.0,3664.25,0,replenish
2024-09-25,ATM_0186,Hawalli,4159.23,979.86,5.0,1040.0,4226.27,0,replenish
2024-09-25,ATM_0187,Mubarak Al-Kabeer,3923.68,915.3,0.0,980.0,4043.13,0,replenish
2024-09-25,ATM_0189,Hawalli,4837.42,1269.09,142.03,1200.0,4951.51,0,replenish; data_gap (estimated)
2024-09-25,ATM_0190,Jahra,5692.39,1332.32,10.96,2380.0,6827.39,0,replenish
2024-09-25,ATM_0191,Hawalli,6386.21,1638.8,26.29,1640.0,6473.2,0,replenish
2024-09-25,ATM_0192,Kuwait City,4097.59,922.33,17.65,950.0,4108.42,0,replenish
2024-09-25,ATM_0194,Hawalli,4156.19,1216.3,25.37,1270.0,4184.84,0,replenish
2024-09-25,ATM_0196,Farwaniya,4335.16,1261.62,17.85,1270.0,4385.04,0,replenish
2024-09-25,ATM_0197,Kuwait City,6423.55,1536.17,41.03,1480.0,6400.65,0,replenish
2024-09-25,ATM_0198,Farwaniya,4177.77,1058.53,22.0,1060.0,4174.3,0,replenish
2024-09-25,ATM_0201,Kuwait City,3473.2,740.32,10.49,660.0,3429.05,0,replenish
2024-09-25,ATM_0202,Kuwait City,5345.39,1374.55,6.2,1460.0,5443.31,0,replenish
2024-09-25,ATM_0204,Kuwait City,4425.37,1092.67,18.23,0.0,3382.2,0,
2024-09-25,ATM_0206,Farwaniya,5022.09,1616.17,24.62,1690.0,5122.82,0,replenish
2024-09-25,ATM_0207,Ahmadi,4123.95,883.13,11.2,0.0,3204.35,0,
2024-09-25,ATM_0208,Hawalli,3971.69,739.6,0.0,0.0,3188.46,0,
2024-09-25,ATM_0209,Mubarak Al-Kabeer,3643.68,652.17,0.0,610.0,3589.57,0,replenish
2024-09-25,ATM_0210,Ahmadi,66608.9,991.18,34.25,0.0,65964.21,0,
2024-09-25,ATM_0211,Kuwait City,3472.4,850.39,22.92,1780.0,4440.25,0,replenish
2024-09-25,ATM_0212,Hawalli,4070.7,1134.92,0.0,1170.0,4138.9,0,replenish
2024-09-25,ATM_0213,Kuwait City,7169.0,1613.43,11.15,1560.0,7059.03,0,replenish
2024-09-25,ATM_0216,Hawalli,4491.17,1188.04,10.26,1190.0,4509.74,0,replenish
2024-09-25,ATM_0218,Ahmadi,5916.81,1362.36,12.33,1280.0,5851.16,0,replenish
2024-09-25,ATM_0219,Hawalli,4180.27,1266.48,15.73,1350.0,4260.78,0,replenish
2024-09-25,ATM_0220,Hawalli,3929.66,991.22,13.8,990.0,3957.13,0,replenish
2024-09-25,ATM_0221,Ahmadi,3479.2,1036.08,22.14,1050.0,3463.9,0,replenish
2024-09-25,ATM_0222,Hawalli,5570.68,1633.48,19.61,1660.0,5658.37,0,replenish
2024-09-25,ATM_0223,Mubarak Al-Kabeer,5373.27,1170.2,24.94,1100.0,5364.55,0,replenish
2024-09-25,ATM_0224,Farwaniya,4019.69,927.71,0.0,970.0,4064.35,0,replenish
2024-09-25,ATM_0225,Farwaniya,4366.83,1037.54,182.15,900.0,4456.12,0,replenish; data_gap (estimated)
2024-09-25,ATM_0226,Farwaniya,4759.61,1158.87,19.27,1100.0,4680.95,0,replenish
2024-09-25,ATM_0227,Ahmadi,6544.74,1464.04,28.39,1480.0,6631.28,0,replenish
2024-09-25,ATM_0229,Farwaniya,5337.1,1235.35,211.74,950.0,5197.96,0,replenish; data_gap (estimated)
2024-09-25,ATM_0230,Ahmadi,7369.54,2027.1,37.84,2190.0,7671.1,0,replenish
2024-09-25,ATM_0233,Farwaniya,6014.82,1198.69,6.92,1170.0,5959.02,0,replenish
2024-09-25,ATM_0234,Kuwait City,6258.97,1262.13,10.0,1300.0,6368.17,0,replenish
2024-09-25,ATM_0235,Jahra,4167.12,831.86,20.97,690.0,4040.76,0,replenish
2024-09-25,ATM_0236,Hawalli,5218.81,1440.82,23.56,1460.0,5215.67,0,replenish
2024-09-25,ATM_0237,Mubarak Al-Kabeer,6246.51,1608.14,33.43,1640.0,6258.64,0,replenish
2024-09-25,ATM_0239,Kuwait City,5268.14,1034.58,5.0,1060.0,5346.43,0,replenish
2024-09-25,ATM_0240,Kuwait City,5117.38,1332.22,22.26,1450.0,5297.16,0,replenish
2024-09-25,ATM_0243,Kuwait City,5784.63,1360.55,39.39,1450.0,5970.69,0,replenish
2024-09-25,ATM_0244,Ahmadi,5076.73,1225.56,173.46,1090.0,5188.08,0,replenish; data_gap (estimated)
2024-09-25,ATM_0245,Ahmadi,4516.27,1088.35,142.38,960.0,4503.94,0,replenish; data_gap (estimated)
2024-09-25,ATM_0247,Kuwait City,4137.93,1201.99,6.06,1340.0,4325.17,0,replenish
2024-09-25,ATM_0248,Kuwait City,5184.14,1235.3,147.31,1090.0,5216.54,0,replenish; data_gap (estimated)
2024-09-25,ATM_0249,Ahmadi,5469.67,1785.94,48.05,1790.0,5551.63,0,replenish
2024-09-25,ATM_0250,Kuwait City,6807.67,2028.23,25.27,2090.0,6917.96,0,replenish
2024-09-26,ATM_0004,Ahmadi,4812.31,1131.47,11.06,2720.0,6400.09,0,replenish
2024-09-26,ATM_0005,Ahmadi,6285.4,1445.36,23.97,1430.0,6382.42,0,replenish
2024-09-26,ATM_0006,Ahmadi,4765.54,623.25,0.0,0.0,4080.71,0,
2024-09-26,ATM_0007,Farwaniya,4922.99,1055.74,17.44,1040.0,4944.95,0,replenish
2024-09-26,ATM_0010,Kuwait City,6611.95,1514.31,26.82,1490.0,6584.31,0,replenish
2024-09-26,ATM_0011,Farwaniya,10494.6,1031.28,33.72,0.0,9452.2,0,
2024-09-26,ATM_0013,Kuwait City,64697.52,983.12,16.67,0.0,63477.05,0,
2024-09-26,ATM_0014,Jahra,6911.45,1413.32,17.27,1430.0,6879.24,0,replenish
2024-09-26,ATM_0015,Mubarak Al-Kabeer,3841.59,991.92,10.0,1760.0,4597.36,0,replenish
2024-09-26,ATM_0016,Kuwait City,4725.43,1126.98,10.89,1190.0,4868.18,0,replenish
2024-09-26,ATM_0018,Kuwait City,4881.03,979.61,18.68,870.0,4725.96,0,replenish
2024-09-26,ATM_0019,Jahra,5990.04,1291.83,15.2,1390.0,6131.07,0,replenish
2024-09-26,ATM_0020,Farwaniya,3493.69,656.06,5.0,690.0,3576.13,0,replenish
2024-09-26,ATM_0021,Hawalli,5794.13,1533.25,30.14,1650.0,5879.44,0,replenish
2024-09-26,ATM_0022,Ahmadi,6162.31,1841.5,10.0,2040.0,6371.38,0,replenish
2024-09-26,ATM_0023,Kuwait City,5738.32,1402.62,202.47,1290.0,5899.59,0,replenish; data_gap (estimated)
2024-09-26,ATM_0024,Kuwait City,4792.71,1305.46,17.21,1450.0,4931.32,0,replenish
2024-09-26,ATM_0027,Hawalli,6436.28,1488.09,145.18,1340.0,6461.1,0,replenish; data_gap (estimated)
2024-09-26,ATM_0028,Jahra,6106.13,1510.53,117.4,1460.0,6259.7,0,replenish; data_gap (estimated)
2024-09-26,ATM_0029,Hawalli,5978.28,1580.03,14.97,1700.0,6059.35,0,replenish
2024-09-26,ATM_0031,Farwaniya,5454.58,1531.05,32.59,1560.0,5464.17,0,replenish
2024-09-26,ATM_0032,Mubarak Al-Kabeer,4140.76,924.07,33.76,2030.0,5282.39,0,replenish
2024-09-26,ATM_0033,Kuwait City,4952.32,1271.47,25.88,1400.0,5159.91,0,replenish
2024-09-26,ATM_0034,Jahra,5385.51,1211.29,28.49,0.0,4157.99,0,
2024-09-26,ATM_0035,Mubarak Al-Kabeer,45342.78,1841.98,41.82,0.0,43848.52,0,
2024-09-26,ATM_0037,Ahmadi,4401.9,733.39,5.0,0.0,3624.13,0,
2024-09-26,ATM_0038,Kuwait City,5535.16,1387.95,28.93,1390.0,5486.68,0,replenish
2024-09-26,ATM_0039,Farwaniya,4711.22,1125.4,10.74,1150.0,4726.56,0,replenish
2024-09-26,ATM_0040,Hawalli,3881.93,1211.62,5.0,1270.0,3988.73,0,replenish
2024-09-26,ATM_0042,Kuwait City,6717.4,1663.26,47.43,0.0,5030.66,0,
2024-09-26,ATM_0043,Kuwait City,5767.3,1961.58,41.8,3310.0,7171.22,0,replenish
2024-09-26,ATM_0046,Ahmadi,6376.23,1215.03,25.44,1200.0,6348.02,0,replenish
2024-09-26,ATM_0047,Jahra,3619.1,988.81,21.32,970.0,3669.66,0,replenish
2024-09-26,ATM_0049,Farwaniya,5245.42,871.72,0.0,800.0,5161.06,0,replenish
2024-09-26,ATM_0050,Kuwait City,6571.68,1810.34,259.85,1500.0,6424.23,0,replenish; data_gap (estimated)
2024-09-26,ATM_0051,Kuwait City,4348.48,1070.36,11.52,1090.0,4424.18,0,replenish
2024-09-26,ATM_0052,Kuwait City,3495.64,1065.95,6.52,1660.0,4114.62,0,replenish
2024-09-26,ATM_0053,Farwaniya,3986.53,924.24,27.76,890.0,3992.54,0,replenish
2024-09-26,ATM_0054,Farwaniya,3821.35,1421.96,9.57,1440.0,3833.97,0,replenish
2024-09-26,ATM_0056,Jahra,4931.03,1355.25,14.07,1380.0,4994.63,0,replenish
2024-09-26,ATM_0058,Jahra,7517.33,2115.47,31.25,2240.0,7741.2,0,replenish
2024-09-26,ATM_0059,Ahmadi,6119.07,1650.07,35.61,1730.0,6300.67,0,replenish
2024-09-26,ATM_0060,Hawalli,5851.31,1461.67,21.91,1440.0,5937.33,0,replenish
2024-09-26,ATM_0061,Mubarak Al-Kabeer,4058.82,1004.61,5.37,1100.0,4104.58,0,replenish
2024-09-26,ATM_0062,Kuwait City,4893.05,863.77,34.7,700.0,4712.9,0,replenish
2024-09-26,ATM_0063,Ahmadi,5157.92,1202.38,16.02,1260.0,5181.89,0,replenish
2024-09-26,ATM_0064,Hawalli,6188.37,1590.85,16.77,1640.0,6274.3,0,replenish
2024-09-26,ATM_0066,Kuwait City,3698.67,819.67,19.55,1470.0,4385.63,0,replenish
2024-09-26,ATM_0067,Kuwait City,4520.35,1268.85,10.06,1350.0,4650.32,0,replenish
2024-09-26,ATM_0068,Kuwait City,4449.45,892.98,23.07,900.0,4475.27,0,replenish
2024-09-26,ATM_0069,Farwaniya,6589.24,1319.52,26.17,1420.0,6792.66,0,replenish
2024-09-26,ATM_0074,Ahmadi,4730.08,1191.32,123.31,1100.0,4811.5,0,replenish; data_gap (estimated)
2024-09-26,ATM_0075,Ahmadi,4948.56,1004.48,20.82,1030.0,4966.66,0,replenish
2024-09-26,ATM_0076,Mubarak Al-Kabeer,5501.34,841.9,24.07,0.0,4723.4,0,
2024-09-26,ATM_0077,Kuwait City,6315.05,1432.51,23.68,1510.0,6324.19,0,replenish
2024-09-26,ATM_0078,Jahra,3818.72,1241.7,20.08,1750.0,4381.73,0,replenish
2024-09-26,ATM_0080,Jahra,5619.49,1359.81,30.45,1440.0,5714.54,0,replenish
2024-09-26,ATM_0081,Ahmadi,41387.34,874.33,5.0,0.0,40812.08,0,
2024-09-26,ATM_0082,Ahmadi,5133.15,1054.81,5.0,1060.0,5156.06,0,replenish
2024-09-26,ATM_0083,Ahmadi,4262.78,876.95,15.94,880.0,4235.06,0,replenish
2024-09-26,ATM_0085,Ahmadi,3784.46,1458.54,21.66,1550.0,3923.82,0,replenish
2024-09-26,ATM_0086,Kuwait City,4028.43,933.09,12.78,1000.0,4094.7,0,replenish
2024-09-26,ATM_0087,Hawalli,4770.13,1312.4,38.32,1310.0,4758.93,0,replenish
2024-09-26,ATM_0088,Hawalli,3876.83,1110.95,205.7,950.0,3965.0,0,replenish; data_gap (estimated)
2024-09-26,ATM_0089,Hawalli,4438.67,1774.09,19.96,1930.0,4620.29,0,replenish
2024-09-26,ATM_0090,Farwaniya,3506.43,780.55,75.44,0.0,2766.24,0,data_gap (estimated)
2024-09-26,ATM_0091,Kuwait City,4314.25,987.13,11.05,1000.0,4274.96,0,replenish
2024-09-26,ATM_0092,Ahmadi,3606.39,866.23,19.41,1290.0,4075.34,0,replenish
2024-09-26,ATM_0093,Kuwait City,4276.57,931.95,5.27,0.0,3300.51,0,
2024-09-26,ATM_0095,Farwaniya,5462.38,1585.81,10.46,1700.0,5552.46,0,replenish
2024-09-26,ATM_0096,Kuwait City,5578.84,788.07,16.27,870.0,5701.4,0,replenish
2024-09-26,ATM_0097,Kuwait City,7764.53,2038.41,33.15,1970.0,7669.82,0,replenish
2024-09-26,ATM_0098,Jahra,5928.63,1642.61,5.04,1730.0,6056.35,0,replenish
2024-09-26,ATM_0099,Kuwait City,6175.84,1620.51,262.9,1310.0,6150.55,0,replenish; data_gap (estimated)
2024-09-26,ATM_0100,Kuwait City,4096.06,1087.21,30.26,1120.0,4213.05,0,replenish
2024-09-26,ATM_0101,Hawalli,5422.55,823.39,10.05,0.0,4663.86,0,
2024-09-26,ATM_0102,Ahmadi,4711.21,1150.07,56.31,1170.0,4738.28,0,replenish; data_gap (estimated)
2024-09-26,ATM_0103,Hawalli,2917.07,750.76,5.0,1310.0,3500.17,0,replenish
2024-09-26,ATM_0104,Farwaniya,6240.76,1797.81,32.08,1780.0,6220.67,0,replenish
2024-09-26,ATM_0106,Farwaniya,3497.54,1059.9,11.46,1120.0,3552.67,0,replenish
2024-09-26,ATM_0108,Mubarak Al-Kabeer,7065.75,1627.51,26.57,1620.0,7182.06,0,replenish
2024-09-26,ATM_0109,Kuwait City,5519.39,1422.06,15.0,0.0,4149.09,0,
2024-09-26,ATM_0110,Farwaniya,4648.58,1296.95,33.85,1370.0,4738.99,0,replenish
2024-09-26,ATM_0112,Ahmadi,5476.98,1108.6,31.06,1130.0,5457.12,0,replenish
2024-09-26,ATM_0114,Farwaniya,4393.31,803.5,9.82,700.0,4283.65,0,replenish
2024-09-26,ATM_0115,Hawalli,4899.77,1396.61,25.16,1490.0,5049.28,0,replenish
2024-09-26,ATM_0116,Kuwait City,5493.88,1183.96,10.1,1210.0,5517.33,0,replenish
2024-09-26,ATM_0117,Kuwait City,6850.01,1604.1,32.59,1650.0,6983.14,0,replenish
2024-09-26,ATM_0118,Mubarak Al-Kabeer,4336.29,2029.02,20.0,2200.0,4475.36,0,replenish
2024-09-26,ATM_0121,Kuwait City,6475.95,1463.46,38.91,1440.0,6460.81,0,replenish
2024-09-26,ATM_0122,Ahmadi,6060.18,1951.65,44.07,1990.0,6135.97,0,replenish
2024-09-26,ATM_0123,Kuwait City,4418.46,905.57,0.0,880.0,4350.97,0,replenish
2024-09-26,ATM_0125,Farwaniya,4909.77,1345.43,36.31,1310.0,4903.97,0,replenish
2024-09-26,ATM_0126,Ahmadi,6950.33,1439.77,41.05,1420.0,6919.27,0,replenish
2024-09-26,ATM_0127,Ahmadi,5155.16,794.83,22.73,700.0,5135.57,0,replenish
2024-09-26,ATM_0128,Hawalli,5291.58,1284.86,27.75,1280.0,5262.99,0,replenish
2024-09-26,ATM_0129,Hawalli,21377.5,939.82,7.06,0.0,20608.53,0,
2024-09-26,ATM_0130,Kuwait City,5121.97,801.53,15.71,0.0,4324.67,0,
2024-09-26,ATM_0131,Ahmadi,3571.68,953.66,20.21,1570.0,4217.5,0,replenish
2024-09-26,ATM_0132,Hawalli,4064.11,742.26,15.03,0.0,3304.34,0,
2024-09-26,ATM_0133,Mubarak Al-Kabeer,4627.14,1155.77,20.88,1160.0,4590.85,0,replenish
2024-09-26,ATM_0134,Kuwait City,3622.34,1010.08,0.0,1000.0,3655.97,0,replenish
2024-09-26,ATM_0138,Jahra,3691.65,832.93,20.38,880.0,3809.27,0,replenish
2024-09-26,ATM_0139,Mubarak Al-Kabeer,5244.34,1202.61,5.0,1280.0,5315.05,0,replenish
2024-09-26,ATM_0140,Hawalli,5811.28,1708.49,0.0,1900.0,5988.73,0,replenish
2024-09-26,ATM_0142,Farwaniya,5554.2,1041.04,6.1,1090.0,5544.63,0,replenish
2024-09-26,ATM_0143,Kuwait City,6218.11,1208.25,5.0,1230.0,6283.34,0,replenish
2024-09-26,ATM_0144,Kuwait City,3739.18,905.17,14.11,1380.0,4220.36,0,replenish
2024-09-26,ATM_0145,Farwaniya,4895.81,1994.48,20.0,2190.0,5176.32,0,replenish
2024-09-26,ATM_0146,Mubarak Al-Kabeer,5352.4,1245.65,23.93,1150.0,5330.13,0,replenish
2024-09-26,ATM_0147,Jahra,4541.36,1086.23,29.04,1100.0,4559.46,0,replenish
2024-09-26,ATM_0149,Kuwait City,3945.71,855.26,6.74,1610.0,4756.51,0,replenish
2024-09-26,ATM_0150,Kuwait City,5166.69,988.52,16.24,1040.0,5229.56,0,replenish
2024-09-26,ATM_0151,Mubarak Al-Kabeer,34229.22,1103.93,15.33,0.0,32989.55,0,
2024-09-26,ATM_0152,Kuwait City,5201.11,1379.81,130.64,1300.0,5318.25,0,replenish; data_gap (estimated)
2024-09-26,ATM_0153,Hawalli,3297.74,676.1,13.55,0.0,2645.21,0,
2024-09-26,ATM_0154,Kuwait City,4631.79,1026.52,11.3,1050.0,4650.49,0,replenish
2024-09-26,ATM_0155,Ahmadi,3529.57,797.66,23.8,1480.0,4209.23,0,replenish
2024-09-26,ATM_0156,Mubarak Al-Kabeer,4514.48,1159.53,29.6,1090.0,4411.98,0,replenish
2024-09-26,ATM_0157,Jahra,5580.69,1384.66,25.29,1450.0,5630.85,0,replenish
2024-09-26,ATM_0158,Jahra,5017.61,1181.23,5.77,1250.0,5100.3,0,replenish
2024-09-26,ATM_0159,Ahmadi,4414.24,906.81,17.61,850.0,4439.15,0,replenish
2024-09-26,ATM_0160,Kuwait City,4863.14,1343.12,13.1,1440.0,4922.64,0,replenish
2024-09-26,ATM_0161,Kuwait City,4652.55,997.4,25.62,960.0,4625.51,0,replenish
2024-09-26,ATM_0163,Farwaniya,6621.31,1234.7,20.0,0.0,5484.43,0,
2024-09-26,ATM_0164,Kuwait City,5953.27,1290.61,23.46,1330.0,5973.22,0,replenish
2024-09-26,ATM_0165,Kuwait City,4133.25,1083.2,12.1,1100.0,4203.15,0,replenish
2024-09-26,ATM_0166,Jahra,5222.74,1427.82,31.33,1390.0,5259.16,0,replenish
2024-09-26,ATM_0168,Ahmadi,6364.79,981.27,10.8,0.0,5383.52,0,
2024-09-26,ATM_0169,Kuwait City,54882.33,1954.43,37.08,0.0,52525.81,0,
2024-09-26,ATM_0170,Farwaniya,3687.5,726.37,0.0,0.0,2935.56,0,
2024-09-26,ATM_0172,Kuwait City,6617.12,1560.06,28.08,1620.0,6642.43,0,replenish
2024-09-26,ATM_0173,Mubarak Al-Kabeer,4787.01,1485.41,33.13,1590.0,4997.23,0,replenish
2024-09-26,ATM_0175,Hawalli,4940.74,1286.01,185.6,1230.0,5018.95,0,replenish; data_gap (estimated)
2024-09-26,ATM_0176,Mubarak Al-Kabeer,6351.31,1512.57,26.89,1500.0,6413.79,0,replenish
2024-09-26,ATM_0177,Hawalli,6172.62,1297.29,21.61,0.0,4922.87,0,
2024-09-26,ATM_0179,Ahmadi,5286.31,1357.91,16.82,1420.0,5403.33,0,replenish
2024-09-26,ATM_0180,Hawalli,5428.69,1603.85,32.94,1690.0,5518.86,0,replenish
2024-09-26,ATM_0184,Farwaniya,3897.21,1282.52,21.66,2260.0,4885.69,0,replenish
2024-09-26,ATM_0185,Hawalli,3664.25,921.4,17.61,990.0,3710.06,0,replenish
2024-09-26,ATM_0186,Hawalli,4226.27,1024.05,40.43,1010.0,4243.25,0,replenish
2024-09-26,ATM_0187,Mubarak Al-Kabeer,4043.13,739.51,11.84,670.0,3964.39,0,replenish
2024-09-26,ATM_0189,Hawalli,4951.51,1110.81,10.87,1010.0,4901.84,0,replenish
2024-09-26,ATM_0190,Jahra,6827.39,1482.38,15.42,0.0,5397.1,0,
2024-09-26,ATM_0191,Hawalli,6473.2,1483.87,47.79,1450.0,6503.28,0,replenish
2024-09-26,ATM_0192,Kuwait City,4108.42,782.03,0.0,800.0,4148.67,0,replenish
2024-09-26,ATM_0194,Hawalli,4184.84,1157.71,20.0,1220.0,4224.59,0,replenish
2024-09-26,ATM_0196,Farwaniya,4385.04,1449.9,42.61,1470.0,4449.73,0,replenish
2024-09-26,ATM_0197,Kuwait City,6400.65,1560.32,27.37,1480.0,6436.38,0,replenish
2024-09-26,ATM_0198,Farwaniya,4174.3,1745.31,25.75,1920.0,4347.57,0,replenish
2024-09-26,ATM_0201,Kuwait City,3429.05,1080.18,10.0,1150.0,3489.36,0,replenish
2024-09-26,ATM_0202,Kuwait City,5443.31,1297.92,21.29,1280.0,5384.7,0,replenish
2024-09-26,ATM_0204,Kuwait City,3382.2,721.32,11.54,1840.0,4506.96,0,replenish
2024-09-26,ATM_0206,Farwaniya,5122.82,1403.11,216.85,1230.0,5204.52,0,replenish; data_gap (estimated)
2024-09-26,ATM_0207,Ahmadi,3204.35,823.43,0.0,1790.0,4126.25,0,replenish
2024-09-26,ATM_0208,Hawalli,3188.46,751.54,17.07,1520.0,3938.96,0,replenish
2024-09-26,ATM_0209,Mubarak Al-Kabeer,3589.57,635.86,16.05,580.0,3535.26,0,replenish
2024-09-26,ATM_0210,Ahmadi,65964.21,651.47,0.0,0.0,66291.5,0,
2024-09-26,ATM_0211,Kuwait City,4440.25,608.84,0.0,0.0,3875.07,0,
2024-09-26,ATM_0212,Hawalli,4138.9,857.39,10.0,0.0,3325.26,0,
2024-09-26,ATM_0213,Kuwait City,7059.03,1933.09,163.9,1890.0,7195.67,0,replenish; data_gap (estimated)
2024-09-26,ATM_0216,Hawalli,4509.74,886.45,10.0,0.0,3646.12,0,
